ETBL_ID,ETBL_NOM_FR,ETBL_NOM_EN,ETBL_DESC_FR,ETBL_DESC_EN,ETBL_RESERVABLE
15568300,Église de la Purification-de-la-Bienheureuse-Vierge-Marie,Église de la Purification-de-la-Bienheureuse-Vierge-Marie,"Cette église, la plus vieille du diocèse de Montréal, a été construite à partir de 1723. Classée monument historique en 1978, on y retrouve des oeuvres d'art de plusieurs peintres et sculpteurs célèbres dont Philippe Liébert et Louis-Amable Quévillon. Des guides se feront un plaisir de vous offrir une visite guidée, de la Saint-Jean-Baptiste à l'Action de grâces.","Built in 1723, this is the oldest diocese of Montreal's church. Classified as ""Historical Monument"" in 1978, the church houses several well-known painters and sculptors' arts, such as Philippe Liébert and Louis-Amable Quévillon. Patrimonial tour guides will offer you a guided and interactive tour from Saint-Jean-Baptiste day to Thanksgiving.",0
15569335,Église Saint-Eustache,Église Saint-Eustache,"L'église de Saint-Eustache a été érigée entre 1780 et 1783. Elle a malheureusement été en partie démolie lors de la rébellion de 1837. Celle que vous pouvez visiter aujourd'hui, et dont la voûte en berceau continu offre une acoustique remarquable, date de 1841; l'OSM y a enregistré plusieurs albums.","Built between 1780 and 1783, the church of Saint-Eustache was partially destroyed during the 1837 rebellion. The current structure dates back to 1841. The outstanding acoustics of the nave, with its continuous barrel vault, have inspired the MSO to record many albums.",0
15569810,Cathédrale Saint-Jérôme,Cathédrale Saint-Jérôme,"Cette église de style romano-byzantin, construite en 1897, demeure un témoin de la foi chrétienne. De l'extérieur, elle ressemble à un véritable château fort. À l'intérieur, elle abrite des vitraux exceptionnels, un lustre vénitien et un chemin de croix unique. Son musée présente une page d'histoire des Laurentides : la vie du curé Labelle.  ","This Roman-Byzantine style cathedral was built in 1897 and continues to bear witness to the Christian faith. From the outside, it resembles a castle. Inside, it boasts exceptional stained-glass windows, a Venetian chandelier and a unique stations of the cross. The museum examines the life of an important figure in the history of the Laurentides region: Curé Labelle.",0
15570066,Église Notre-Dame-de-la-Visitation,Église Notre-Dame-de-la-Visitation,"Ce magnifique lieu de culte qui fait partie intégrante de l'histoire du chemin du Roy et de la Mauricie se démarque par la majesté et l'équilibre de sa façade. Son intérieur est rehaussé par un splendide décor peint évoquant des personnages de l'Ancien Testament et des épisodes de la vie de la Vierge marie. Ces « fresques » ont été réalisées en 1882 et 1883 par François-Xavier-Louis-Édouard Meloche, élève de Napoléon Bourassa. L'église de Champlain a été classée monument historique du Québec le 7 septembre 2000.",This church looks like an art museum. It's impressive for its decoration which was kept in its original state and there are many precious paintings.,0
15570391,Cathédrale de l'Assomption,Cathédrale de l'Assomption,Cette église est la seule à posséder des éléments de style Westminster en Amérique du Nord. Elle possède une architecture unique ou s'intègrent 125 vitraux (entièrement consacrés à la Vierge Marie) que l'on classe parmi les plus beaux au pays.,"This church is the only one to have elements of Westminster style in North America. Its architecture is unique and its stained glass windows are one of the most beautiful in Canada. Have a look at the 125 gorgeous stained glass windows, all are considered as work of art.",0
15580121,Église La Visitation-de-la-Bienheureuse-Vierge-Marie,Église La Visitation-de-la-Bienheureuse-Vierge-Marie,"Élevée en 1752 au bord de la rivière des Prairies, dans le nord de la ville, c'est la seule église datant du régime français sur l'île de Montréal. Son splendide décor intérieur est demeuré pratiquement inchangé depuis le début du 19e siècle. Le tabernacle et les portes polychromes de la sacristie, sculptées dans le style Louis XV, comptent parmi les trésors de ce monument historique.","Built in 1752 on the banks of the Rivière des Prairies, in the northern part of the city, this is the only remaining church from the French Régime on the Island of Montréal. Its richly decorated interior has changed very little since the early 19th century. The tabernacle and the polychrome portals leading to the sacristy, carved in Louis XV style, are some of the most spectacular features of this historic monument.",0
15580204,Église Du Gesù,Église Du Gesù,"L'église Le Gesù est ouverte depuis 1865 et est l'une des plus anciennes églises de Montréal. En 1975, l'église est reconnue «bien culturel du Québec» et est restaurée de 1982 à 1984 par les Jésuites qui en ont la charge depuis sa fondation. Plusieurs oeuvres d'art sont uniques au monde.","Église Le Gesù is built in 1865 and is one of the oldest churches in Montréal. In 1975, the church was designated a cultural heritage site by the Government of Québec, and was restored in 1982 to 1984 by the Jesuits, who have maintened the church since it was founded.",0
15580711,Cocathédrale Saint-Antoine-de-Padoue,Cocathédrale Saint-Antoine-de-Padoue,Musée entièrement réactualisé. Nouveau parcours patrimonial et religieux : des premiers occupants mohawks à nos jours en passant par l¿histoire des trois églises de la paroisse. Aperçu de la crypte : chapelle sépulcrale des Barons de Longueuil et calvaire normand datant du début du XVe siècle.,"New museum and a religious and heritage circuit: from the first Mohawk occupants up to the present day, as well as a look at the history of three parish churches. See the burial chapel of the Barons de Longueuil and the Norman-style Calvary artwork dating back to the early 15th century.",0
15580847,Église Saint-Michel,Église Saint-Michel,"Cette église, construite de 1784 à 1787, est un joyau du patrimoine religieux québécois, où des artisans de grande renommée ont exercé leur art. Classée monument historique en 1957, elle est ouverte aux personnes et aux groupes de visiteurs toute l'année sur réservation et du lundi au vendredi en été.","This church, built between 1784 and 1787, is a jewel of Québec religious heritage showcasing the work of renowned craftsmen. Classified as an historic monument in 1957, it is open to the public and tour groups year round with reservations, and from Monday to Friday during the summer.",0
15580975,Église Saint-Hilaire,Église Saint-Hilaire,"Église datant 1837 et dans laquelle se trouve le plus ancien orgue Casavant encore en service aujourd'hui. En 1898, le célèbre peintre Ozias Leduc, fils de la paroisse, a décoré l'église, qui est classée monument historique depuis 1965 et dont les tableaux sont reconnus comme des biens culturels depuis 1976.","Was founded in 1837, this church boasts the oldest Casavant organ still in operation. In 1898, famed Canadian painter Ozias Leduc, a native of the parish, decorated the church, which was classified a historic monument in 1965 and whose paintings were recognized as cultural properties in 1976.",0
15581200,Église Sainte-Marguerite-de-Blairfindie - presbytère et calvaire de L'Acadie,Église Sainte-Marguerite-de-Blairfindie - presbytère et calvaire de L'Acadie,"Acquis par la ville de Saint-Jean-sur-Richelieu en septembre 2017 grâce à la signature d¿un protocole d¿entente avec la fabrique, cet ensemble patrimonial constitué de l¿église (1801), du presbytère (1822) et du calvaire (1925) est maintenant assuré de sa pérennité. On y propose des activités religieuses et culturelles.","Acquired by the City of Saint-Jean-sur-Richelieu in September 2017 following an agreement signed with the parish corporation, this Acadian heritage site, made up of the church (1801), presbytery (1822) and calvary (1925), will now be entirely preserved. Religious activities will be maintained and new cultural activities will be introduced.",0
15582462,Église Sainte-Famille (Cap-Santé),Église Sainte-Famille (Cap-Santé),L¿église majestueuse (1752-1768) est un des derniers exemples de ce genre d¿édifices sous le régime français. Elle possède des clochers et une façade remarquables. La durée de construction du gros ¿uvre s¿achève plutôt en 1763. Elle est la seule église monumentale qui reste de la période du régime français.,This majestic church (1752-1768) is one of the last examples of the typical French Regime structure. It has remarkable bell towers and facade. It is the sole remaining monumental church from the French Regime period.,0
15582545,Église Saint-Charles-Borromée (Grondines),Église Saint-Charles-Borromée (Grondines),"Les clochers asymétriques se découpent dans le ciel de Grondines et donnent fière allure à cette église néogothique construite en 1842. À l¿intérieur, on peut admirer des ¿uvres du peintre Théophile Hamel et du sculpteur Augustin Leblanc.","The asymmetrical bell towers cut through the sky of Grondines, making this neo-gothic church dating back to 1842 a proud site indeed. Inside, admire works by painter Théophile Hamel and sculptor Augustin Leblanc.",0
