Nom de la borne de recharge,Nom du parc,Adresse,Niveau de recharge,Latitude,Longitude,Coût
AAB-13151,SQI - 880 Chemin Sainte-Foy,"880 Chemin Ste-Foy, Québec , QC, G1S 2L2",Level2,46.80054,-71.242838,"1,00 $ (CAD) de l'heure"
NBA-007,Moncton City Hall,"655 Main Street, Moncton, NB, E1C 1E8",Level2,46.089895,-64.775192,"1,50 $ (CAD) de l'heure"
AAB-13622,Region of Peel - 25 Rising Hill,"25 Rising Hill Ridge, Brampton, ON, L6Y 6B6",Level2,43.631791,-79.78383,"0,00 $ (CAD) de l'heure"
AAB-11483,Boralex - Centre récréatif Norman-Boisvert,"440 boul Marie-Victorin, Kingsey Falls, QC, J0A 1B0",Level2,45.863366,-72.06908,"0,00 $ (CAD) de l'heure"
AAA-10956,Cadillac Fairview – Waterfront Centre,"200 Granville St, Vancouver, BC, V6C 3L6",Level2,49.287567,-123.114939,"0,00 $ (CAD) par session"
AAC-00087,FLO - Canadian Tire - Mississauga Dixie Rd,"5067 Dixie Rd, Mississauga, ON, L4W 5S6",FastDC,43.636621,-79.621466,"20,00 $ (CAD) de l'heure"
AAB-11140,Region of Peel - 10 Peel Centre Drive,"10 Peel Centre Dr, Brampton, ON, L6T 4B9",Level2,43.719035,-79.722865,"0,00 $ (CAD) par session"
AAA-10539,FLO - Canadian Tire - Richmond Hill,"8830 Yonge St, Richmond Hill, ON, L4C 6Z6",Level2,43.842506,-79.431128,"1,50 $ (CAD) de l'heure"
AAA-10508,IGA Chambly,"3500 boul. Fréchette, Chambly, QC, J3L 6Y5",Level2,45.430777,-73.30595,"1,00 $ (CAD) de l'heure"
AAB-10526,Hopital Charles-Lemoyne,"3120 Boulevard Taschereau, Greenfield Park, QC, J4V 2H1",Level2,45.498456,-73.48808,"1,00 $ (CAD) de l'heure"
AAA-10142,Tsawwassen Mills,"5000 Canoe Pass Way, Delta, BC, V4M 0B3",Level2,49.037311,-123.0882,"0,00 $ (CAD) de l'heure"
AAC-00037,Sobeys Elmsdale,"267 Route NS 214, Elmsdale, NS, B2S 1K1",FastDC,44.976079,-63.50715,"15,00 $ (CAD) de l'heure"
AAA-10901,City of Victoria - View Street Parkade,"743 View St, Victoria, BC, V8W 1J8",Level2,48.425103,-123.363773,"0,00 $ (CAD) de l'heure"
AAB-12716,Kingston - Pump House-Steam House Museum,"23 Ontario St , Kingston, ON, K7L 2Y2",Level2,44.223992,-76.485185,"0,00 $ (CAD) par session"
AAC-00006,Icarus Power - Welland EVCO L3,"200 Fitch St, Welland, ON, L3C 2S2",FastDC,42.995371,-79.266039,"18,00 $ (CAD) de l'heure"
AAB-11078,City of Vaughan,"2800 Rutherford Road, Vaughan, ON, L4K 2N9",Level2,43.83409,-79.523937,"0,00 $ (CAD) de l'heure"
AAA-10247,Laurier Québec - Phase II,"2700 boul. Laurier, Québec, QC, G1V 4J9",Level2,46.769731,-71.285101,"1,00 $ (CAD) de l'heure"
AAB-12097,South Fletcher's Sportplex,"500 Ray Lawson Blvd, Brampton, ON, L6Y 5B3",Level2,43.651732,-79.736017,"0,00 $ (CAD) de l'heure"
AAA-10869,Ivanhoe Cambridge - Guildford Town Centre,"10355-152 Street, Surrey, BC, V3R 7C1",Level2,49.189299,-122.805231,"0,00 $ (CAD) de l'heure"
AAB-12607,Kingston - Chown Memorial Garage,"197 Brock St, Kingston, ON, K7L 1S3",Level2,44.23142604,-76.48678129,"0,00 $ (CAD) par session"
AAA-379,FLO - AddÉnergie Mississauga,"7420 Airport Road West, suite 106, Mississauga, ON, L4T 4E5",Level2,43.711733,-79.653956,"1,00 $ (CAD) par session"
AAB-12168,Economical Insurance - Riverbend,"590 Riverbend Dr., Kitchener, ON, N2K 3S2",Level2,43.475992,-80.480169,"1,50 $ (CAD) de l'heure"
AAB-11220,iA - Le 2020 Robert Bourassa,"2020 Boul. Robert-Bourassa, Montréal, QC, H3A 2A5",Level2,45.504215,-73.572466,"1,00 $ (CAD) de l'heure"
AAB-12152,FLO - Elements Casino,"1708 island hwy, View Royal, BC, V9B 1H8",Level2,48.451184,-123.464878,"0,00 $ (CAD) par session"
AAB-11347,Cascades - Bistrot Caserne 409,"409 boul Marie-Victorin, Kingsey Falls , QC, J0A 1B0",Level2,45.858613,-72.07384,"0,00 $ (CAD) de l'heure"
AAB-11021,EasyPark - Water St.,"150 Water St., Vancouver, BC, V6B 1B2",Level2,49.283939,-123.107593,"0,00 $ (CAD) par session"
AAB-10706,STO - Centre d'Entretien et d'Exploitation,"708 Boul. des Affaires, Gatineau, QC, J8R 3J8",Level2,45.51286,-75.655874,"1,00 $ (CAD) de l'heure"
AAA-10497,FLO - RBC Centre - P1 Level,"155 Wellington Street West, Toronto, ON, M5V 3L3",Level2,43.645829,-79.386532,"1,50 $ (CAD) de l'heure"
AAA-10272,Benny & Co - Ste-Sophie,"2429 Boulevard Sainte-Sophie, Sainte-Sophie, QC, J5J 2V3",Level2,45.81658,-73.904717,"1,00 $ (CAD) de l'heure"
AAA-367,Pharmacie Dany Bergeron,"19-A 1ère avenue Ouest, Mont-Louis, QC, G0E 1T0",Level2,49.22884,-65.73517,"1,00 $ (CAD) de l'heure"
AAA-125,Le 1000 de la Gauchetière,"1000 de la Gauchetière, Montréal, QC, H3B 4W5",Level2,45.498097,-73.566167,"1,00 $ (CAD) de l'heure"
AAB-13049,FLO – QT Deux Inc.,"273, rue Prévert, Saint-Basile-le-Grand, QC, J3N 0B9",Level2,45.527999,-73.303243,"1,00 $ (CAD) de l'heure"
AAB-12433,Surrey Arts Centre,"13750 88 Avenue, Surrey, QC, V3W 3L1",Level2,49.162538,-122.842772,"0,00 $ (CAD) par session"
AAC-00076,FLO - CF Shops at Don Mills,"1090 Don Mills Rd, Toronto, ON, M3C 3R6",FastDC,43.735299,-79.345475,"20,00 $ (CAD) de l'heure"
AAA-10310,Vancouver General Hospital,"899 W 12th Ave, Vancouver, BC, V5Z 1M9",Level2,49.260251,-123.124008,"0,00 $ (CAD) par session"
NBA-10027,Village historique acadien,"5 Rue du Pont, Bertrand, NB, E1W 0E1",Level2,47.7879314,-65.0986559,"1,50 $ (CAD) de l'heure"
AAB-11522,Easy Park - 900 West Cordova,"900 Cordova St., Vancouver, BC, V6C 0A7",Level2,49.287192,-123.115319,"0,00 $ (CAD) par session"
AAA-10324,Ivanhoé Cambridge - Maison Manuvie,"900 Boul, De Maisonneuve Ouest, Montréal, QC, H3A 1N4",Level2,45.501544,-73.572989,"1,00 $ (CAD) de l'heure"
AAB-12882,SQI - Centre de Détention de Gatineau,"75 Rue St-François , Gatineau, QC, J9A 1B4",Level2,45.427281,-75.748917,"1,00 $ (CAD) de l'heure"
AAB-10803,L Avenue,"1275 Avenue des Canadiens de Montreal, Montréal, QC, H3B 0G4",Level2,45.496458,-73.570604,"0,00 $ (CAD) par session"
AAB-10701,Niagara Falls - Municipal Parking Lot #18,"4873 Kitchener St, Niagara Falls, ON, L2G 1A6",Level2,43.095661,-79.074282,"0,00 $ (CAD) de l'heure"
AAA-319,Nanaimo Regional General Hospital,"1200 Dufferin Crescent, Nanaimo, BC, V9S 2B7",Level2,49.184272,-123.969497,"0,00 $ (CAD) par session"
AAA-10644,FLO - Canadian Tire - Kitchener,"905 King St E, Kitchener, ON, N2A 1A6",Level2,43.429016,-80.435596,"1,50 $ (CAD) de l'heure"
AAC-00100,FLO - Cadillac Fairview - Toronto Eaton Centre,"220 Yonge St (Bay & Dundas Parkade P2), Toronto, ON, M5B 2H1",FastDC,43.655071,-79.383059,"20,00 $ (CAD) de l'heure"
AAA-273,City of Parksville - Public Library,"100 E Jensen Ave, Parksville, BC, V9P 1K3",Level2,49.31768311,-124.3117949,"0,00 $ (CAD) par session"
AAB-11730,ARQ - 3800 rue Marly,"3800 rue Marly, Québec, QC, G1X 4A5",Level2,46.751967,-71.331799,"1,00 $ (CAD) de l'heure"
AAA-10533,BDR St-Lambert,"8 Riverside, Saint Lambert, QC, J4R 1A1",Level2,45.480131,-73.502005,"1,00 $ (CAD) de l'heure"
AAA-10960,Cadillac Fairview – Waterfront Centre,"200 Granville St, Vancouver, BC, V6C 3L6",Level2,49.287567,-123.114939,"0,00 $ (CAD) par session"
AAA-300,Okanagan College - Salmon Arm Campus,"2552 10th Ave NE, Salmon Arm, BC, V1E 2S4",Level2,50.692869,-119.313179,"0,00 $ (CAD) par session"
AAA-10147,Tsawwassen Mills,"5000 Canoe Pass Way, Delta, BC, V4M 0B3",Level2,49.037311,-123.0882,"0,00 $ (CAD) de l'heure"
AAB-11019,Granville Island - Old Bridge St Indoor Lot,"1416 Old Bridge Street, Vancouver, BC, V6H 3S6",Level2,49.27072525,-123.1341832,"0,00 $ (CAD) par session"
AAB-13661,Fernforest PRPS,"1600 Bovaird Drive East, Brampton, ON, L6V 4R5",Level2,43.737746,-79.752159,"0,00 $ (CAD) par session"
AAB-10963,NVRC - Delbrook,"600 W Queens Rd, North Vancouver, BC, V7N 2L3",Level2,49.33614,-123.092582,"0,00 $ (CAD) par session"
NBA-010,NBP - Johnsons Pharmacy,"16 F Tribe road, Perth Andover, NB, E7H 3R6",Level2,46.7467918,-67.71344479,"1,50 $ (CAD) de l'heure"
AAB-11714,County of Oxford - 41 Bridge St W,"41 Bridge st. W, Tillsonburg, ON, N4G 5P2",Level2,42.862942,-80.730701,"2,00 $ (CAD) de l'heure"
AAA-469,Mail Montenach,"600 Boulevard Sir-Wilfrid-Laurier, Beloeil, QC, J3G 4J2",Level2,45.562671,-73.21066,"1,00 $ (CAD) de l'heure"
AAA-10692,London Hydro - 352 Talbot St.,"352 Talbot Street, London, ON, N6A 4H6",Level2,42.9814528,-81.25091111,"1,50 $ (CAD) de l'heure"
AAA-11179,Via Rail Inc. - Toronto Maintenance Centre,"50C Drummond St., Etobicoke, ON, M8V 4B5",Level2,43.609436,-79.507395,"2,00 $ (CAD) par session"
AAB-00490,Morguard - Place Innovation Coop 2,"2311 Boulevard Alfred Nobel, Saint-Laurent, QC, H4S 2B6",Level2,45.481122,-73.75982,"1,00 $ (CAD) de l'heure"
AAA-10174,Icarus - Guelph,"218 Silver Creek Parkway N, Guelph, ON, G9N 0A3",Level2,43.542703,-80.28544,"2,00 $ (CAD) de l'heure"
AAA-10427,FLO - Canadian Tire - Niagara,"7624 Regional Rd 57, Niagara Falls, ON, L2H 1A2",Level2,43.1141,-79.125047,"1,50 $ (CAD) de l'heure"
AAB-12564,Douglas college - Coquitlam,"1250, Pinetree Way , Coquitlam, BC, V3B 7X3",Level2,49.288729,-122.792628,"0,00 $ (CAD) de l'heure"
AAB-11236,Jewel I,"6188 Wilson Ave, Burnaby, BC, V5H 2S8",Level2,49.227617,-123.011022,"2,00 $ (CAD) de l'heure"
AAA-10853,Pacific Rim Visitor Center,"2791 Pacific Rim Highway, Ucluelet, BC, V0R 3A0",Level2,48.9919521,-125.587861,"0,00 $ (CAD) de l'heure"
AAA-10331,Ivanhoé Cambridge - Maison Manuvie,"900 Boul, De Maisonneuve Ouest, Montréal, QC, H3A 1N4",Level2,45.501544,-73.572989,"1,00 $ (CAD) de l'heure"
AAA-10991,FLO - Cadillac Fairview - TD Center,"66 Wellington St W, Toronto, ON, M5J 2W4",Level2,43.647089,-79.381974,"1,50 $ (CAD) de l'heure"
NBA-10026,Atlantic Host Hotel,"1450 Vanier Blvd, Bathurst, NB, E2A 7B7",Level2,47.639955,-65.704521,"1,50 $ (CAD) de l'heure"
AAA-291,Thompson Rivers University - Parking lot F,"900 McGill Road, Kamloops, BC, V2C 0C8",Level2,50.671108,-120.365312,"0,00 $ (CAD) par session"
AAA-254,Port Alberni - Victoria Quay,"4406 Victoria Quay, Port Alberni, BC, V9Y 6G3",Level2,49.256414,-124.812663,"0,00 $ (CAD) de l'heure"
AAB-11619,Kwantlen Polytechnic University - 5600 Kwantlen Street,"5600 Kwantlen St., Richmond, BC, V6X 2X9",Level2,49.175378,-123.128088,"0,00 $ (CAD) par session"
AAA-10630,Needs Stellarton,"130 North Foord Street, Stellarton, NS, B0K 1S0",Level2,45.570224,-62.660077,"1,50 $ (CAD) de l'heure"
NBC-10011,NBP - Cinéma Péninsule/Tazza Caffé,"3323 rue de la Rive, Tracadie - Sheila, NB, E1X 1A4",FastDC,47.5249569,-64.9117843,"15,00 $ (CAD) de l'heure"
AAA-10184,Ivanhoé Cambridge - Place Ste-Foy - Simons,"2450 Boulevard Laurier, Québec, QC, G1V 2L1",Level2,46.773802,-71.277341,"1,00 $ (CAD) de l'heure"
AAB-10944,30 International Blvd.,"30 International Blvd, Toronto, ON, M9W 5P3",Level2,43.67785,-79.589292,"1,50 $ (CAD) de l'heure"
AAC-00080,BC Hydro - Canal Flats Arena,"4925 Burns Ave, Canal Flats, BC, V0B 1B0",FastDC,50.156431,-115.811827,"0,00 $ (CAD) de l'heure"
NBC-10023,NBP - St. Andrews,"24 Reed Street, St. Andrews, NB, E5B 1A1",FastDC,45.0810509,-67.0582814,"15,00 $ (CAD) de l'heure"
AAA-10727,Mapleview Shopping Centre,"900 Maple Ave, Burlington, ON, L7S 2J8",Level2,43.326579,-79.819922,"0,00 $ (CAD) de l'heure"
AAA-10909,Ivanhoe Cambridge - Guildford Town Centre,"10355-152 Street, Surrey, BC, V3R 7C1",Level2,49.189299,-122.805231,"0,00 $ (CAD) de l'heure"
AAB-12248,Bingemans Inc,"425 Bingemans Centre Drive, Kitchener, ON, N2B 3X7",Level2,43.475271,-80.452244,"0,00 $ (CAD) par session"
AAA-471,Carrefour de l'Estrie 2,"3050 Boul de Portland, Sherbrooke, QC, J1L 1K1",Level2,45.404326,-71.95596,"1,00 $ (CAD) de l'heure"
AAA-10563,Ivanhoé Cambridge - Place Ste-Foy Stationnement Phase 2,"2450 Boulevard Laurier, Québec, QC, G1V 2L1",Level2,46.773683,-71.281018,"1,00 $ (CAD) de l'heure"
AAA-10594,FLO - Canadian Tire - Pickering,"1735 Pickering Pkwy, Pickering, ON, L1V 7C7",Level2,43.842953,-79.069323,"1,50 $ (CAD) de l'heure"
