ETBL_ID,ADR_ID,ADR_GENRE_ID,ADR_GENRE_FR,ADR_GENRE_EN,ADR_PRINCIPALE,ADR_CIVIQUE,ADR_MUNICIPALITE,ADR_PROVINCE,ADR_PAYS,ADR_CODE_POSTAL,ADR_PNT_SERVC_FR,ADR_PNT_SERVC_EN,ADR_PNT_SERVC_DEFAUT,ADR_LATITUDE,ADR_LONGITUDE,ADR_COMMENT_FR,ADR_COMMENT_EN
5198038,31842561,7,Exploitation,Operations,1,"1280, montée Champagne",Laval,Québec,Canada,H7X3Z8,,,1,45.544315,-73.80996,,
5198634,5198642,7,Exploitation,Operations,1,"318, rte 202",Havelock,Québec,Canada,J0S2C0,,,1,45.044896,-73.791901,,
5198799,13905617,7,Exploitation,Operations,1,"1865, ch. Royal",Saint-Pierre-de-l'Île-d'Orléans,Québec,Canada,G0A4E0,,,1,46.91194,-71.043083,,
5199471,5199481,7,Exploitation,Operations,1,"710, rang de la Montagne",Mont-Saint-Grégoire,Québec,Canada,J0J1K0,,,1,45.349903,-73.14645,,
5200000,88542734,7,Exploitation,Operations,1,"973, ch. Ozias-Leduc",Otterburn Park,Québec,Canada,J3G4S6,,,1,45.535451,-73.19773,,
5201227,5201238,7,Exploitation,Operations,1,"238, rte 221",Saint-Cyprien-de-Napierville,Québec,Canada,J0J1L0,,,1,45.1429039,-73.3625069,,
5201396,5201404,7,Exploitation,Operations,1,"1130, rang la Petite Caroline",Rougemont,Québec,Canada,J0L1M0,,,1,45.457183,-73.03618,,
5205826,346264835,7,Exploitation,Operations,1,"509, rue Principale",Rougemont,Québec,Canada,J0L1M0,,,1,45.44242,-73.062393,,
5207790,34944393,7,Exploitation,Operations,1,"3299, rte 209",Franklin,Québec,Canada,J0S1E0,,,1,45.076402,-73.844063,,
5213050,5213060,7,Exploitation,Operations,1,"14, rang Saint-Charles",Mercier,Québec,Canada,J6R0J5,,,1,45.3121458,-73.7628723,,
5214146,31448746,7,Exploitation,Operations,1,"14405, av. Guy",Saint-Hyacinthe,Québec,Canada,J2R1V3,,,1,45.641254,-72.89621,,
5214882,5214895,7,Exploitation,Operations,1,"415, ch. Larocque",Salaberry-de-Valleyfield,Québec,Canada,J6T4C6,,,1,45.241813,-74.125604,,
5215561,5215573,7,Exploitation,Operations,1,"634, rue St-Jean",Québec,Québec,Canada,G1R1P8,,,1,46.810448,-71.219443,,
5220427,5220438,7,Exploitation,Operations,1,"504, ch. de la Canardière",Québec,Québec,Canada,G1J2B4,,,1,46.826779,-71.226276,,
5220514,5220527,7,Exploitation,Operations,1,"8330, ch. Royal",Sainte-Pétronille,Québec,Canada,G0A4C0,,,1,46.8498434,-71.1404294,,
5221162,5221169,7,Exploitation,Operations,1,"8705, ch. Royal",Sainte-Pétronille,Québec,Canada,G0A4C0,,,1,46.861804,-71.11557,,
5221515,5221529,7,Exploitation,Operations,1,"1868, ch. Royal",Saint-Pierre-de-l'Île-d'Orléans,Québec,Canada,G0A4E0,,,1,46.911275,-71.043723,,
5221627,5221641,7,Exploitation,Operations,1,"1335, ch. Royal",Saint-Pierre-de-l'Île-d'Orléans,Québec,Canada,G0A4E0,,,1,46.884928,-71.080121,,
5221736,5221759,7,Exploitation,Operations,1,"1225, chemin Royal",Saint-Pierre-de-l'Île-d'Orléans,Québec,Canada,G0A4E0,,,1,46.888068,-71.074592,,
5222503,5222531,7,Exploitation,Operations,1,"2350, rang St-Eusèbe",Saint-Félicien,Québec,Canada,G8K2N9,,,1,48.699106,-72.498087,,
5253661,274607012,207849054,Départ,Boarding point,1,55 rue Richelieu,Saint-Jean-sur-Richelieu,,,,Marina,Marina,1,45.30267,-73.248949,,
5256114,5257040,7,Exploitation,Operations,1,"223, rue Notre-Dame E.",Trois-Pistoles,Québec,Canada,G0L4K0,,,1,48.128336,-69.169301,,
5261138,5261764,7,Exploitation,Operations,1,"800, ch. du Portage",Saint-Didace,Québec,Canada,J0K2G0,,,1,46.329087,-73.210446,,
5262881,5262983,209089734,Lieu de l'événement,Site of event,1,"350, av. St-Denis",Saint-Sauveur,Québec,Canada,J0R1R3,Sommet Saint-Sauveur,Sommet Saint-Sauveur,1,45.886596,-74.14815,,
5272315,5272436,7,Exploitation,Operations,1,"645, ch. Masson",Sainte-Marguerite-du-Lac-Masson,Québec,Canada,J0T1L0,,,1,46.056451,-74.082585,,
5273303,5273332,7,Exploitation,Operations,1,"131, 1ier Rang O.",Saint-Fabien,Québec,Canada,G0L2Z0,,,1,48.285459,-68.887843,,
5275295,5275310,7,Exploitation,Operations,1,"32, ch. McFarland",Canton De Hatley,Québec,Canada,J0B2C0,,,1,45.300279,-71.957285,,
5275740,5275753,7,Exploitation,Operations,1,"920, rte 161",Stornoway,Québec,Canada,G0Y1N0,,,1,45.755547,-71.233463,,
5276066,5276079,7,Exploitation,Operations,1,"604, rte de la Grande Alliance",Baie-Sainte-Catherine,Québec,Canada,G0T1A0,,,1,48.079771,-69.740481,,
5283030,5283038,7,Exploitation,Operations,1,"38, rue des Cavaliers",Lévis,Québec,Canada,G6J1H7,,,1,46.647256,-71.297306,,
5286250,52697659,7,Exploitation,Operations,1,"25, ch. des Sept Chutes",Grenville-sur-la-Rouge,Québec,Canada,J0V1B0,,,1,45.658071,-74.662732,,
5299579,13256767,7,Exploitation,Operations,1,"74, ch. Fuller",Brownsburg-Chatham,Québec,Canada,J8G1V6,,,1,45.593542,-74.420986,,
5300686,17934598,7,Exploitation,Operations,1,"Pavillon Julienne Cliche, 325, av. Principale",Rouyn-Noranda,Québec,Canada,J9X5C3,,,1,48.237601,-79.017094,,
5301147,5301235,7,Exploitation,Operations,1,"1251, rte des Défricheurs",Shawinigan,Québec,Canada,G9T5K4,,,1,46.646327,-72.649423,,
5303883,5303902,7,Exploitation,Operations,1,"1101, Grand Rang",La Présentation,Québec,Canada,J0H1B0,,,1,45.62714,-73.093001,,
5304395,5304562,7,Exploitation,Operations,1,"466, rang 4 N.",Saint-Ferdinand,Québec,Canada,G0N1N0,,,1,46.100167,-71.636325,,
5307841,5307859,7,Exploitation,Operations,1,"385, boul. Marie-Victorin",Kingsey Falls,Québec,Canada,J0A1B0,,,1,45.853888,-72.076955,,
5314386,5314399,7,Exploitation,Operations,1,"34, ch. des Plateaux",L'Anse-Saint-Jean,Québec,Canada,G0V1J0,,,1,48.2237033,-70.2136811,,
5353146,5353319,7,Exploitation,Operations,1,"1006, rte 117",Saint-Faustin-Lac-Carré,Québec,Canada,J0T1J2,,,1,46.109652,-74.487636,,
5353727,5353870,7,Exploitation,Operations,1,"Galeries Laval, 1545, boul. Le Corbusier",Laval,Québec,Canada,H7S2K6,,,1,45.562759,-73.7294,,
5354235,5354425,7,Exploitation,Operations,1,"1235, rue Ampère suite 300",Boucherville,Québec,Canada,J4B7M6,,,1,45.571559,-73.440448,,
5378772,14351629,7,Exploitation,Operations,1,"3225, boul. du parc industriel",Bécancour,Québec,Canada,G9H3N1,,,1,46.341398,-72.332223,,
5379447,14537227,7,Exploitation,Operations,1,"73, rang St-Jean-Baptiste",La Malbaie,Québec,Canada,G5A2E4,,,1,47.620867,-70.33031,,
5380390,214437956,207849054,Départ,Boarding point,1,,,,,,Sainte-Anne-des-Monts,Sainte-Anne-des-Monts,1,49.133262,-66.486511,,
5390937,5390954,7,Exploitation,Operations,1,"465, rte 172 N.",Sacré-Coeur,Québec,Canada,G0T1Y0,,,1,48.257134,-69.873528,,
5414592,5414963,7,Exploitation,Operations,1,"149, rte du Massif du Sud",Saint-Philémon,Québec,Canada,G0R4A0,,,1,46.628485,-70.472061,,
5420188,5420208,7,Exploitation,Operations,1,"1860, boul. Valcartier",Saint-Gabriel-de-Valcartier,Québec,Canada,G0A4S0,,,1,46.94233,-71.475195,,
5472036,5472051,7,Exploitation,Operations,1,"2938, ch. Royal",Notre-Dame-des-Pins,Québec,Canada,G0M1K0,,,1,46.177384,-70.721121,,
5574303,232994364,7,Exploitation,Operations,0,,Mont-Tremblant,,,,,,1,46.187707,-74.609936,,
5574663,5574669,7,Exploitation,Operations,1,"2374, rue Bastien",Val-David,Québec,Canada,J0T2N0,,,1,46.025104,-74.2085129,,
5575056,5575074,7,Exploitation,Operations,1,"95 A, boul. des Entreprises",Boisbriand,Québec,Canada,J7G2T1,,,1,45.626201,-73.828938,,
5578227,5578277,7,Exploitation,Operations,1,"1555, rue Saint-Patrick",Montréal,Québec,Canada,H3K2B7,,,1,45.4871062,-73.5602652,,
5584709,5584719,7,Exploitation,Operations,1,"2350, rue Dickson",Montréal,Québec,Canada,H1N3T1,,,1,45.568649,-73.535746,,
5584867,5584899,7,Exploitation,Operations,1,"2350, av. du Colisée",Québec,Québec,Canada,G1L5A1,,,1,46.832637,-71.245742,,
5586543,5586558,7,Exploitation,Operations,1,"10 068, ch. de l'Aventure",Rouyn-Noranda,Québec,Canada,,,,1,48.177018,-78.671422,,
5586758,31986033,7,Exploitation,Operations,1,"179, ch. de l'Aéroport",Val-d'Or,Québec,Canada,J9P2G3,Poste d'accueil,Information Kiosk,1,48.061324,-77.792991,,
5587382,5587420,7,Exploitation,Operations,1,"400, boul. de la Rivière",Rimouski,Québec,Canada,G5L5C7,,,1,48.436227,-68.538401,,
5588407,,,,,,,,,,,,,,,,,
5588806,129828136,7,Exploitation,Operations,0,,,,,,Chalet Côte-des-Bains,Côte-des-Bains Information Kiosk,1,47.860369,-69.552469,,
5588806,129828603,7,Exploitation,Operations,0,,,,,,Tête d'Indien,Indian Head,0,47.857936,-69.555838,,
5588806,129828614,7,Exploitation,Operations,0,,,,,,Secteur du Havre,The Havre Sector,0,47.846604,-69.567565,,
5589026,5589260,7,Exploitation,Operations,1,,,,,,Parc des Chutes,Water Falls,1,47.831798,-69.530786,,
5589026,131463341,7,Exploitation,Operations,0,,,,,,Centrale hydroélectrique,Hydroelectric Power Station,0,47.830588,-69.5301,,
5589026,131464249,7,Exploitation,Operations,0,,,,,,Passerelle Frontenac,Passerelle Frontenac,0,47.831639,-69.529982,,
5589026,131464661,7,Exploitation,Operations,0,,,,,,Parc de la Croix,The Cross Park,0,47.830379,-69.526967,,
5590053,5590286,7,Exploitation,Operations,1,"273, rte 132 O.",Saint-André,Québec,Canada,G0L2H0,,,1,47.633765,-69.7642,,
5590733,5590760,7,Exploitation,Operations,1,"2395, rang de la Pointe",Girardville,Québec,Canada,G0W1R0,,,1,49.025009,-72.527618,,
5591037,6094243,7,Exploitation,Operations,1,"359, rue St-Jean-Baptiste",L'Anse-Saint-Jean,Québec,Canada,G0V1J0,,,1,48.241213,-70.19427,,
5591256,38405836,7,Exploitation,Operations,1,"7770, boul. Lasalle",Montréal,,,,Site principal - Lasalle,Main location - Lasalle,1,45.427557,-73.595286,,
5591256,388384213,7,Exploitation,Operations,1,6500. boul. Lasalle,Montréal,,,,Verdun,Verdun,0,45.443754,-73.576093,,
5591256,388384253,7,Exploitation,Operations,1,"1, Circuit Gilles Villeneuve",Montréal,,,,Parc Jean-Drapeau,Parc Jean-Drapeau,0,45.503688,-73.529039,,
5591256,395528612,7,Exploitation,Operations,1,"205, ch. du Cap-Saint-Jacques",Montréal,Québec,Canada,,Plage du Parc-Nature du Cap St-Jacques,Parc-Nature du Cap St-Jacques beach,0,45.465712,-73.923221,,
5596391,19415761,7,Exploitation,Operations,1,"300, ch. du Plateau",Saint-Donat,Québec,Canada,G0K1L0,,,1,48.467643,-68.195593,,
5596676,5596687,7,Exploitation,Operations,1,"2206, boul. des Chenaux",Trois-Rivières,Québec,Canada,G9A1A1,,,1,46.364638,-72.555427,,
5596862,7113718,7,Exploitation,Operations,1,"199, rte 132",Percé,Québec,Canada,G0C2L0,,,1,48.520783,-64.214873,,
5597036,102928989,7,Exploitation,Operations,1,"2727B, rue St-Patrick",Montréal,Québec,Canada,H3K0A8,Canal Lachine,Canal Lachine,1,45.477385,-73.574825,,
5597096,91505030,7,Exploitation,Operations,1,"2363, rte Principale",Wentworth-Nord,Québec,Canada,J0T1Y0,,,1,45.886573,-74.434326,,
5597151,52703938,7,Exploitation,Operations,1,"3911, rte 155",Trois-Rives,Québec,Canada,G0X2C0,,,1,47.1427765,-72.8856286,,
5597176,5597327,7,Exploitation,Operations,1,"1280, ch. Duchénier",Saint-Narcisse-de-Rimouski,Québec,Canada,G0K1S0,Poste d'accueil,Information Kiosk,1,48.230919,-68.504434,,
5597244,5597265,7,Exploitation,Operations,1,"125, rue du Quai",Desbiens,Québec,Canada,G0W1N0,,,1,48.419165,-71.96055,,
5597446,40849677,7,Exploitation,Operations,1,"1390, ch. de la Vernière L'Étang-du-Nord",Les Îles-de-la-Madeleine,Québec,Canada,G4T3G4,Îles de la Madeleine,Îles de la Madeleine,1,47.372253,-61.912144,,
5597446,182726374,7,Exploitation,Operations,1,"55, Notre-Dame",Oka,Québec,Canada,J0N1E0,Boutique,Boutique,0,45.465213,-74.078804,,
5597446,397121662,7,Exploitation,Operations,1,"1600, ch.d'Oka (rte 344)",Oka,Québec,Canada,J0N1E0,Centre de services et location de vélo,Bikeshop and trails,0,45.49269,-74.029631,,
5597565,5597571,7,Exploitation,Operations,1,"95, ch. d'Ixworth",St-Onesime,Québec,Canada,G0R3W0,,,1,47.2732,-69.891665,,
5597623,5597687,7,Exploitation,Operations,1,Rang 2,Saint-Pascal,,,,Montagne à Coton,Montagne à Coton,1,47.539564,-69.813137,,
5599034,5599190,7,Exploitation,Operations,1,Rue Principale,Eastman,Québec,Canada,J0E1P0,,,1,45.301539,-72.315863,,
5599706,5599717,7,Exploitation,Operations,1,"700, rue Drummond",Granby,Québec,Canada,J2H0K6,Pavillon d'accueil,Information Kiosk,1,45.415518,-72.684796,,
5609178,5609189,7,Exploitation,Operations,1,"131, rte de Duchesnay",Ste-Catherine-de-la-J-Cartier,Québec,Canada,G3N0J3,,,1,46.866441,-71.640312,,
5621821,5621875,7,Exploitation,Operations,1,"103, rte 257 O.",Ham-Sud,Québec,Canada,J0B3J0,Poste d'accueil,Information Kiosk,1,45.779167,-71.642962,,
5623415,8310626,7,Exploitation,Operations,1,"1300, boul. de Portland",Sherbrooke,Québec,Canada,J1H5H9,Destination Sherbrooke,Destination Sherbrooke,1,45.403578,-71.907752,,
5624278,80384628,7,Exploitation,Operations,1,"900, ch. Réal",Sutton,Québec,Canada,J0E2K0,Poste d'accueil,Information Kiosk,1,45.097328,-72.551626,,
5625481,26866204,7,Exploitation,Operations,1,"342, rue St-Georges",Windsor,Québec,Canada,J1S2Z5,,,1,45.579026,-71.990285,,
5627176,5627184,7,Exploitation,Operations,1,"420, rte Marie-Victorin",Baie-du-Febvre,Québec,Canada,J0G1A0,,,1,46.140861,-72.7171,,
5627882,13832635,7,Exploitation,Operations,1,"1280, av. Trudelle",Plessisville,Québec,Canada,G6L3K4,Carrefour de l'Érable,Carrefour de l'Érable,1,46.214764,-71.772202,,
5628022,18453121,7,Exploitation,Operations,1,"1000, rte des Flamants",Sainte-Marie-de-Blandford,Québec,Canada,G0X2W0,Accueil Sainte-Marie-de-Blandford,Accueil Sainte-Marie-de-Blandford,1,46.378165,-72.325509,,
5628022,376486915,7,Exploitation,Operations,1,"5125, rue des Chênes",Bécancour,Québec,Canada,G9H3K3,Camping équestre de Bécancour,Site équestre de Bécancour,0,46.30623,-72.272956,,
5628493,26793054,7,Exploitation,Operations,1,Chemin du fleuve O.,Nicolet,Québec,Canada,J3T1E5,,,1,46.25176,-72.639128,,
5634944,228138806,7,Exploitation,Operations,1,Chemin de la Mer,Saint-Siméon,Québec,Canada,G0T1X0,,,1,47.953734,-69.813142,,
5636446,5636492,7,Exploitation,Operations,0,rte 138,Clermont,Québec,Canada,,,,1,47.689789,-70.243771,,
5637927,26184016,7,Exploitation,Operations,1,"3330, boul. Malcolm-Fraser",La Malbaie,Québec,Canada,G5A2J5,,,1,47.757777,-69.948106,,
5638549,13325186,7,Exploitation,Operations,1,Av. Joseph Hudon,Lévis,Québec,Canada,G6X2T3,,,1,46.717489,-71.282172,,
5640028,5640058,7,Exploitation,Operations,1,"342, rang Gosford O.",Sainte-Agathe-de-Lotbinière,Québec,Canada,G0S2A0,,,1,46.331644,-71.41737,,
5640478,5640485,7,Exploitation,Operations,1,"105, rue Principale",Sainte-Lucie-de-Beauregard,Québec,Canada,G0R3L0,,,1,46.7335583,-70.028734,,
5664650,5664666,7,Exploitation,Operations,1,"300, rte du Massif-Du-Sud",Saint-Philémon,Québec,Canada,G0R4A0,Poste d'accueil,Accueil les Trois-Fourches,1,46.629297,-70.466115,,
5665063,18188576,7,Exploitation,Operations,1,"24, rue Luc Mayrand",Port-Cartier,Québec,Canada,G5B2G9,,,1,50.027059,-66.869727,,
5666551,18450945,7,Exploitation,Operations,1,,Sept-Îles,,,,Île Grande Basque,Grande Basque Island,1,50.167797,-66.366364,,
5668673,9001503,7,Exploitation,Operations,1,"121, rue de l'Église",La Visitation-de-l'Île-Dupas,Québec,Canada,J0K2P0,,,1,46.085543,-73.1422179,,
5669420,29230948,7,Exploitation,Operations,1,"2007, ch. du Massif",Notre-Dame-de-la-Merci,Québec,Canada,J0T2A0,Secteur du Massif,Secteur du Massif,1,46.224679,-74.046763,,
5669420,396732544,7,Exploitation,Operations,1,Chemin de la Forêt Ouareau,Notre-Dame-de-la-Merci,Québec,Canada,,Secteur du Pont suspendu,Secteur du Pont suspendu,0,46.251569,-73.972196,,
5669420,396732546,7,Exploitation,Operations,1,Avenue du Castor,Chertsey,Québec,Canada,,Secteur Grande-Jetée,Secteur Grande-Jetée,0,46.192682,-73.880338,,
5669664,81188197,7,Exploitation,Operations,1,"3074, 1re Avenue",Rawdon,Québec,Canada,J0K1S0,,,1,46.032398,-73.703799,,
5677064,121895105,209089734,Lieu de l'événement,Site of event,1,"800, rue de la Gauchetière O.",Montréal,Québec,Canada,H5A1K6,Place Bonaventure,Place Bonaventure,1,45.49947,-73.565274,,
5699194,20169970,7,Exploitation,Operations,1,"396, rue Notre-Dame",Repentigny,Québec,Canada,J6A2T1,,,1,45.735979,-73.444841,,
5699375,5699488,7,Exploitation,Operations,1,Rue du Lac Émile,Saint-Côme,Québec,Canada,J0K2B0,,,1,46.307754,-73.759756,,
5701812,107538999,7,Exploitation,Operations,1,"4031, ch. Brassard S. (rte 131)",Saint-Zénon,Québec,Canada,J0K3N0,,,1,46.464113,-73.719978,,
5703333,20125676,7,Exploitation,Operations,1,"10423, montée Ste-Marianne",Mirabel,Québec,Canada,J7J2B1,,,1,45.659347,-73.909074,,
5703886,5703908,7,Exploitation,Operations,1,"9009, rte Arthur-Sauvé",Mirabel,Québec,Canada,J7N2T8,Pavillon d'accueil,Information kiosk,1,45.622802,-74.085746,,
5704056,18146656,7,Exploitation,Operations,1,"4672, ch. Doncaster",Sainte-Adèle,Québec,Canada,J8B1R8,,,1,45.972994,-74.084723,,
5704240,5704344,7,Exploitation,Operations,1,"5000, ch. du Lac du Caribou",Saint-Faustin-Lac-Carré,Québec,Canada,J0T1J2,,,1,46.036971,-74.476426,,
5704836,51812963,7,Exploitation,Operations,1,"750, ch. de la Rivière-du-Nord",Saint-Jérôme,Québec,Canada,J7Y5G2,Pavillon d'accueil,Information Kiosk,1,45.797796,-74.027166,,
5710901,27872142,7,Exploitation,Operations,1,"1165, ch. du Condor",Val-David,Québec,Canada,J0T2N0,Accueil Anne-Piché,Accueil Anne-Piché,1,46.028242,-74.200051,,
5713587,5713630,7,Exploitation,Operations,1,"901, av. du Parc",Laval,Québec,Canada,H7E2T7,,,1,45.6052769,-73.6620668,,
5714423,5716938,7,Exploitation,Operations,1,"345, boul. Ste-Rose",Laval,Québec,Canada,H7L1M7,Accueil principal (été),Summer Entrance,1,45.608341,-73.796411,,
5714423,58117944,7,Exploitation,Operations,0,"13, rue Hotte",Laval,Québec,Canada,H7L2R2,Accueil principal (hiver),Winter Entrance,0,45.616722,-73.787346,,
5717313,5717528,7,Exploitation,Operations,1,"5, av. du Crochet",Laval,Québec,Canada,H7N3Z2,,,1,45.550842,-73.699358,,
5718065,5718123,7,Exploitation,Operations,1,"4, rue Labrie",Pointe-aux-Outardes,Québec,Canada,G0H1M0,,,1,49.042795,-68.458229,,
5718624,127886327,7,Exploitation,Operations,1,"741, rte 138",Longue-Rive,Québec,Canada,G0T1Z0,Poste d'accueil,Information Kiosk,1,48.584386,-69.199351,,
5719119,5719344,7,Exploitation,Operations,1,"3701, boul. Ducharme",La Tuque,Québec,Canada,G9X4T4,,,1,47.383648,-72.781763,,
5720287,13332556,7,Exploitation,Operations,1,Route du Moulin,Notre-Dame-de-Montauban,Québec,Canada,,,,1,46.886602,-72.302141,,
5730548,5730584,7,Exploitation,Operations,1,"200, ch. du Barrage",Saint-Narcisse,Québec,Canada,G0X2Y0,Secteur Barrage,Barrage Sector,1,46.551674,-72.411425,,
5730548,129849986,7,Exploitation,Operations,0,"522, rang des Forges",Sainte-Geneviève-de-Batiscan,Québec,Canada,G0X2R0,Secteur Grand-Bassin,Grand-Bassin Sector,0,46.545418,-72.396679,,
5730548,129850021,7,Exploitation,Operations,0,"575, rte 352",Saint-Stanislas-de-Champlain,Québec,Canada,G0X3E0,Secteur Murphy,Murphy Sector,0,46.700085,-72.415135,,
5732040,20863654,7,Exploitation,Operations,1,"1900, av. Melville",Shawinigan,Québec,Canada,G9N6T8,,,1,46.533646,-72.754437,,
5732521,5732770,7,Exploitation,Operations,1,"10, Place de la Rosalie",Trois-Rivières,Québec,Canada,G9A5K2,Poste d'accueil,Information Kiosk,1,46.356769,-72.526256,,
5732521,500004577,7,Exploitation,Operations,1,Rue des Îles,Trois-Rivières,Québec,Canada,,Plage,Beach,0,46.35154,-72.5273,,
5733880,8552770,7,Exploitation,Operations,1,"MRC de Beauharnois-Salaberry, 2, rue Ellice",Beauharnois,Québec,Canada,J6N1W6,,,1,45.288393,-73.92151,,
5734733,5756951,7,Exploitation,Operations,1,"1895, rue Adoncour",Longueuil,Québec,Canada,J4J5G8,Pavillon d'accueil,Reception centre,1,45.543494,-73.471541,,
5757058,129904208,7,Exploitation,Operations,1,"16, ch. du Sous-Bois",Mont-Saint-Grégoire,Québec,Canada,J0J1K0,,,1,45.351354,-73.14899,,
5757321,45229822,7,Exploitation,Operations,1,"58, rue Cabana",Magog,Québec,Canada,J1X2C4,,,1,45.272337,-72.167433,,
5757541,5890892,7,Exploitation,Operations,1,"219, rg St-André (rte 217)",Saint-Bernard-de-Lacolle,Québec,Canada,J0J1V0,,,1,45.04642,-73.433862,,
5757700,45239155,7,Exploitation,Operations,1,"100, rue Fabre",Joliette,Québec,Canada,J6E9E3,Pavillon de la rivière,Pavillon de la rivière,1,46.028746,-73.439134,,
5757700,372976065,7,Exploitation,Operations,1,"44-B, av. des Champs-Élysées",Notre-Dame-des-Prairies,Québec,Canada,J6E8J3,Pavillon du parc des Champs-Élysées,Pavillon du parc des Champs-Élysées,0,46.033312,-73.437834,,
5758229,91080571,7,Exploitation,Operations,1,"5330, Martineau",Saint-Hyacinthe,Québec,Canada,J2R1T8,,,1,45.648188,-72.958102,,
5759344,5759585,7,Exploitation,Operations,1,"240, rue St-Laurent",Salaberry-de-Valleyfield,Québec,Canada,,Stationnement,Parking,1,45.292309,-74.051456,,
5759344,228504104,7,Exploitation,Operations,0,,,,,,Plage,Beach,0,45.291781,-74.04489,,
5760334,5760365,7,Exploitation,Operations,1,"5340, boul. Marie-Victorin",Sainte-Catherine,Québec,Canada,J5C1L9,,,1,45.405687,-73.567156,,
5760739,11260692,7,Exploitation,Operations,1,"2115, ch. du Bord-Du-Lac",Montréal,Québec,Canada,H9C1P3,Chalet d'accueil,Reception centre,1,45.514377,-73.895963,,
5762754,5762848,7,Exploitation,Operations,1,Angle 7e Avenue et boul. LaSalle,Montréal,Québec,Canada,H4H1R3,,,1,45.429359,-73.592949,,
5767271,5767405,7,Exploitation,Operations,1,"8300, rue Bellerive",Montréal,Québec,Canada,H1L6S2,Chalet d'accueil,Visitor Centre,1,45.5948383,-73.5094033,,
5768516,11013957,7,Exploitation,Operations,1,"1260, ch. Remembrance",Montréal,Québec,Canada,H3H1A2,La maison Smith,The Smith House,1,45.501557,-73.593174,,
5768516,227982124,7,Exploitation,Operations,1,"2000, ch. Remembrance",Montréal,Québec,Canada,H3H1X2,Pavillon du lac aux Castors,Pavillon du lac aux Castors,0,45.498166,-73.599129,,
5768516,241844542,7,Exploitation,Operations,1,"1196, voie Camillien-Houde",,,,,Chalet du mont Royal,Chalet du mont Royal,0,45.503978,-73.587584,,
5769669,275496973,7,Exploitation,Operations,1,"7920, boul. Saint-Laurent",Montréal,Québec,Canada,H2S3E2,Chalet d'accueil Jean-Paul II,Welcome Centre Jean-Paul II,1,45.53619,-73.62241,,
5770824,241596894,7,Exploitation,Operations,1,"3933, av. du Parc La Fontaine",Montréal,Québec,Canada,H2L0C7,Bistro culturel Espace La Fontaine,Bistro culturel Espace La Fontaine,1,45.524037,-73.570697,,
5771054,11020046,7,Exploitation,Operations,1,"4601, rue Sherbrooke E.",Montréal,Québec,Canada,H1X2B1,Chalet d'accueil,Information kiosk,1,45.56148,-73.555216,,
5774404,5774413,7,Exploitation,Operations,0,"12300, boul. Gouin E.",Montréal,Québec,Canada,H1C1B8,Pavillon des Marais,Marshland pavilion,0,45.688225,-73.525894,,
5774404,47831261,7,Exploitation,Operations,1,"14905, rue Sherbrooke E.",Montréal,Québec,Canada,H1A3X1,Chalet d'accueil Héritage,Heritage Reception Centre,1,45.680212,-73.507633,,
5774707,10643742,7,Exploitation,Operations,1,"2425, boul. Gouin E.",Montréal,Québec,Canada,H2B1X7,Chalet d'accueil,Reception Centre,1,45.578694,-73.657376,,
5774707,365738065,7,Exploitation,Operations,0,"10865, rue du Pressoir",Montréal,Québec,Canada,H2B1X1,Maison du Pressoir,Maison du Pressoir,0,45.575787,-73.659287,,
5775549,5775822,7,Exploitation,Operations,0,"36, rue Summit Circle",Wesmtount,,,,Bois Summit,Summit Park,1,45.491834,-73.606953,,
5777317,5777353,7,Exploitation,Operations,1,"9432, boul. Gouin O.",Montréal,Québec,Canada,H8Y1T4,Maison Pitfield,Pitfield House,1,45.5063662,-73.7635482,,
5777317,17715397,7,Exploitation,Operations,1,"3555, rue Douglas-B-Floreani",Montréal,Québec,Canada,,Chalet d'accueil des Champs,Des Champs reception centre,0,45.4994355,-73.7677113,,
5777708,5777793,7,Exploitation,Operations,1,boulevard Gouin O. / ch. de l'Anse-à-l'Orme,Montréal,Québec,Canada,,,,1,45.453794,-73.937548,,
5778462,104085815,209089734,Lieu de l'événement,Site of event,1,"1339, rue Sherbrooke Ouest",Montréal,Québec,Canada,H3A1E3,Salle de concert Pollack,Pollack Hall,1,45.499235,-73.579168,Autres lieux &agrave; Montr&eacute;al,Other locations in Montr&eacute;al
